,building_id,meter,timestamp,meter_reading
122,118,0,2016-01-01 00:00:00,117.2
123,119,0,2016-01-01 00:00:00,219.204
124,119,3,2016-01-01 00:00:00,200.0
125,120,0,2016-01-01 00:00:00,52.25
126,121,0,2016-01-01 00:00:00,229.0
127,121,3,2016-01-01 00:00:00,299.7290000000001
128,122,0,2016-01-01 00:00:00,134.3
129,123,0,2016-01-01 00:00:00,46.4
130,124,0,2016-01-01 00:00:00,9.3
131,125,0,2016-01-01 00:00:00,74.9
132,126,0,2016-01-01 00:00:00,46.8
133,127,0,2016-01-01 00:00:00,8.6786
134,128,0,2016-01-01 00:00:00,31.2
135,129,0,2016-01-01 00:00:00,33.1
136,130,0,2016-01-01 00:00:00,14.3
137,131,0,2016-01-01 00:00:00,82.5987
138,132,0,2016-01-01 00:00:00,17.6
139,133,0,2016-01-01 00:00:00,17.7
140,134,0,2016-01-01 00:00:00,27.2
141,135,0,2016-01-01 00:00:00,26.9
142,136,0,2016-01-01 00:00:00,16.4553
143,137,0,2016-01-01 00:00:00,14.25
144,138,0,2016-01-01 00:00:00,36.438
145,138,3,2016-01-01 00:00:00,0.2421
146,139,0,2016-01-01 00:00:00,12.6071
147,139,3,2016-01-01 00:00:00,0.0
148,140,0,2016-01-01 00:00:00,8.0204
149,141,0,2016-01-01 00:00:00,20.648000000000003
150,142,0,2016-01-01 00:00:00,13.3776
151,143,0,2016-01-01 00:00:00,15.5
152,144,0,2016-01-01 00:00:00,28.0638
153,144,3,2016-01-01 00:00:00,9.7989
154,145,0,2016-01-01 00:00:00,9.435
155,145,3,2016-01-01 00:00:00,100.0
156,146,0,2016-01-01 00:00:00,6.2
157,147,0,2016-01-01 00:00:00,72.0612
158,148,0,2016-01-01 00:00:00,47.2
159,149,0,2016-01-01 00:00:00,53.102
160,150,0,2016-01-01 00:00:00,161.7
161,151,0,2016-01-01 00:00:00,18.8
162,152,0,2016-01-01 00:00:00,4.5939999999999985
163,153,0,2016-01-01 00:00:00,7.1
164,154,0,2016-01-01 00:00:00,109.8
165,155,0,2016-01-01 00:00:00,57.75
166,156,0,2016-01-01 00:00:00,114.71
167,157,0,2016-01-01 00:00:00,28.1
168,158,0,2016-01-01 00:00:00,19.49
169,159,0,2016-01-01 00:00:00,11.82
170,160,0,2016-01-01 00:00:00,5.44
171,161,0,2016-01-01 00:00:00,7.4
172,161,1,2016-01-01 00:00:00,0.0
173,162,0,2016-01-01 00:00:00,68.62
174,162,1,2016-01-01 00:00:00,0.0
175,163,0,2016-01-01 00:00:00,77.61
176,163,1,2016-01-01 00:00:00,4.5719
177,163,3,2016-01-01 00:00:00,35.1685
178,164,0,2016-01-01 00:00:00,23.4
179,165,0,2016-01-01 00:00:00,10.56
180,166,0,2016-01-01 00:00:00,296.72
181,166,1,2016-01-01 00:00:00,209.886
182,166,3,2016-01-01 00:00:00,120.159
183,167,0,2016-01-01 00:00:00,58.52
184,167,1,2016-01-01 00:00:00,0.0
185,167,3,2016-01-01 00:00:00,41.0299
186,168,0,2016-01-01 00:00:00,463.8
187,168,1,2016-01-01 00:00:00,51.557
188,168,3,2016-01-01 00:00:00,184.635
189,169,0,2016-01-01 00:00:00,468.71
190,169,1,2016-01-01 00:00:00,176.68599999999995
191,169,3,2016-01-01 00:00:00,296.002
192,170,0,2016-01-01 00:00:00,41.88
193,170,1,2016-01-01 00:00:00,11.2891
194,171,0,2016-01-01 00:00:00,33.11
195,171,1,2016-01-01 00:00:00,0.0
196,171,3,2016-01-01 00:00:00,5.8614
197,172,0,2016-01-01 00:00:00,111.08
198,172,1,2016-01-01 00:00:00,0.0
199,173,0,2016-01-01 00:00:00,171.04
200,173,1,2016-01-01 00:00:00,19.3427
201,174,0,2016-01-01 00:00:00,179.9
202,174,1,2016-01-01 00:00:00,52.8583
203,175,0,2016-01-01 00:00:00,86.59
204,175,1,2016-01-01 00:00:00,116.337
205,175,3,2016-01-01 00:00:00,20.515
206,176,0,2016-01-01 00:00:00,25.41
207,176,1,2016-01-01 00:00:00,0.0
208,176,3,2016-01-01 00:00:00,0.0
209,177,0,2016-01-01 00:00:00,205.64
210,177,1,2016-01-01 00:00:00,130.686
211,177,3,2016-01-01 00:00:00,55.6835
212,178,0,2016-01-01 00:00:00,25.05
213,178,1,2016-01-01 00:00:00,5.8731
214,179,0,2016-01-01 00:00:00,39.37
215,179,1,2016-01-01 00:00:00,0.0703
216,179,3,2016-01-01 00:00:00,2.9307
217,180,0,2016-01-01 00:00:00,20.12
218,180,1,2016-01-01 00:00:00,20.3274
219,181,0,2016-01-01 00:00:00,227.38
220,181,1,2016-01-01 00:00:00,12.5903
221,182,0,2016-01-01 00:00:00,1.31
222,183,0,2016-01-01 00:00:00,146.99
223,183,1,2016-01-01 00:00:00,13.0827
224,183,3,2016-01-01 00:00:00,14.6536
225,184,0,2016-01-01 00:00:00,20.55
226,184,3,2016-01-01 00:00:00,11.7228
227,185,0,2016-01-01 00:00:00,46.86
228,186,0,2016-01-01 00:00:00,3.52
229,187,0,2016-01-01 00:00:00,5.13
230,187,1,2016-01-01 00:00:00,0.6682
231,187,3,2016-01-01 00:00:00,0.0
232,188,0,2016-01-01 00:00:00,11.28
233,188,1,2016-01-01 00:00:00,6.1545
234,189,0,2016-01-01 00:00:00,4.67
235,189,1,2016-01-01 00:00:00,0.0
236,190,0,2016-01-01 00:00:00,118.48
237,190,1,2016-01-01 00:00:00,0.0
238,190,3,2016-01-01 00:00:00,64.4756
239,191,0,2016-01-01 00:00:00,54.85
240,191,1,2016-01-01 00:00:00,82.8922
241,191,3,2016-01-01 00:00:00,49.8221
242,192,0,2016-01-01 00:00:00,687.44
243,192,1,2016-01-01 00:00:00,251.701
244,192,3,2016-01-01 00:00:00,67.4063
245,193,0,2016-01-01 00:00:00,3.39
246,194,0,2016-01-01 00:00:00,242.13
247,194,1,2016-01-01 00:00:00,11.5353
248,195,0,2016-01-01 00:00:00,8.01
249,195,1,2016-01-01 00:00:00,24.1959
250,195,3,2016-01-01 00:00:00,8.7921
251,196,0,2016-01-01 00:00:00,70.93
252,197,0,2016-01-01 00:00:00,96.53
253,197,1,2016-01-01 00:00:00,16.8809
254,198,0,2016-01-01 00:00:00,197.87
255,198,1,2016-01-01 00:00:00,46.2466
256,199,0,2016-01-01 00:00:00,102.45
257,200,0,2016-01-01 00:00:00,63.09
258,200,1,2016-01-01 00:00:00,49.8689
259,200,3,2016-01-01 00:00:00,64.4756
260,201,0,2016-01-01 00:00:00,493.4
261,201,1,2016-01-01 00:00:00,267.14
262,201,3,2016-01-01 00:00:00,99.6441
263,202,0,2016-01-01 00:00:00,143.25
264,202,1,2016-01-01 00:00:00,98.1905
265,202,3,2016-01-01 00:00:00,61.5449
266,203,0,2016-01-01 00:00:00,241.35
267,203,1,2016-01-01 00:00:00,181.786
268,203,3,2016-01-01 00:00:00,99.6441
269,204,0,2016-01-01 00:00:00,24.22
270,204,1,2016-01-01 00:00:00,42.0615
271,205,0,2016-01-01 00:00:00,69.86
272,205,1,2016-01-01 00:00:00,85.8815
273,206,0,2016-01-01 00:00:00,161.74
274,206,1,2016-01-01 00:00:00,169.02
275,206,3,2016-01-01 00:00:00,2.9307
276,207,0,2016-01-01 00:00:00,82.32
277,207,1,2016-01-01 00:00:00,20.2571
278,208,0,2016-01-01 00:00:00,77.29
279,208,1,2016-01-01 00:00:00,0.1055
280,209,0,2016-01-01 00:00:00,893.28
281,209,1,2016-01-01 00:00:00,812.3919999999998
282,209,3,2016-01-01 00:00:00,363.408
283,210,0,2016-01-01 00:00:00,166.26
284,210,1,2016-01-01 00:00:00,25.9192
285,210,3,2016-01-01 00:00:00,55.6835
286,211,0,2016-01-01 00:00:00,195.21
287,212,0,2016-01-01 00:00:00,851.28
288,212,1,2016-01-01 00:00:00,155.093
289,212,3,2016-01-01 00:00:00,401.507
290,213,0,2016-01-01 00:00:00,175.12
291,213,1,2016-01-01 00:00:00,29.8229
292,213,3,2016-01-01 00:00:00,158.25799999999995
293,214,0,2016-01-01 00:00:00,196.9
294,214,1,2016-01-01 00:00:00,0.0
295,215,0,2016-01-01 00:00:00,24.4
296,215,1,2016-01-01 00:00:00,5.3456
297,215,3,2016-01-01 00:00:00,14.6536
298,216,0,2016-01-01 00:00:00,80.35
299,216,1,2016-01-01 00:00:00,17.9359
300,216,3,2016-01-01 00:00:00,20.515
301,217,0,2016-01-01 00:00:00,199.99
302,217,1,2016-01-01 00:00:00,95.0253
303,217,3,2016-01-01 00:00:00,20.515
304,218,0,2016-01-01 00:00:00,42.11
305,219,0,2016-01-01 00:00:00,146.85
306,219,1,2016-01-01 00:00:00,277.128
307,220,0,2016-01-01 00:00:00,243.02
308,220,1,2016-01-01 00:00:00,197.436
309,220,3,2016-01-01 00:00:00,41.0299
310,221,0,2016-01-01 00:00:00,389.98
311,221,1,2016-01-01 00:00:00,296.259
312,221,3,2016-01-01 00:00:00,190.496
313,222,0,2016-01-01 00:00:00,14.41
314,222,1,2016-01-01 00:00:00,11.1132
315,223,0,2016-01-01 00:00:00,2027.52
316,224,0,2016-01-01 00:00:00,360.98
317,224,1,2016-01-01 00:00:00,13.7861
318,224,3,2016-01-01 00:00:00,120.159
319,225,0,2016-01-01 00:00:00,74.58
320,225,1,2016-01-01 00:00:00,182.138
321,225,3,2016-01-01 00:00:00,334.101
322,226,0,2016-01-01 00:00:00,29.45
323,226,1,2016-01-01 00:00:00,17.0567
324,226,3,2016-01-01 00:00:00,8.7921
325,227,0,2016-01-01 00:00:00,5.58
326,228,0,2016-01-01 00:00:00,26.4
327,228,1,2016-01-01 00:00:00,0.0
328,228,3,2016-01-01 00:00:00,0.0
329,229,0,2016-01-01 00:00:00,209.67
330,229,1,2016-01-01 00:00:00,117.99
331,230,0,2016-01-01 00:00:00,7.29
332,231,0,2016-01-01 00:00:00,70.51
333,231,1,2016-01-01 00:00:00,511.877
334,232,0,2016-01-01 00:00:00,68.55
335,232,3,2016-01-01 00:00:00,460.122
336,233,0,2016-01-01 00:00:00,11.8
337,233,1,2016-01-01 00:00:00,0.0
338,234,0,2016-01-01 00:00:00,63.07
339,234,1,2016-01-01 00:00:00,68.8248
340,234,3,2016-01-01 00:00:00,17.5843
341,235,0,2016-01-01 00:00:00,11.77
342,235,1,2016-01-01 00:00:00,7.0337
343,236,0,2016-01-01 00:00:00,43.29
344,236,1,2016-01-01 00:00:00,7.5261
345,236,3,2016-01-01 00:00:00,17.5843
346,237,0,2016-01-01 00:00:00,46.29
347,237,1,2016-01-01 00:00:00,10.3044
348,238,0,2016-01-01 00:00:00,109.93
349,238,1,2016-01-01 00:00:00,24.6179
350,239,0,2016-01-01 00:00:00,110.68
351,239,1,2016-01-01 00:00:00,15.861
352,239,3,2016-01-01 00:00:00,67.4063
353,240,0,2016-01-01 00:00:00,86.28
354,240,1,2016-01-01 00:00:00,0.0
355,240,3,2016-01-01 00:00:00,38.0992
356,241,0,2016-01-01 00:00:00,48.35
357,242,0,2016-01-01 00:00:00,16.74
358,243,0,2016-01-01 00:00:00,64.77
359,244,0,2016-01-01 00:00:00,49.37
360,244,1,2016-01-01 00:00:00,9.7417
361,244,3,2016-01-01 00:00:00,0.0
362,245,0,2016-01-01 00:00:00,64.54
363,245,1,2016-01-01 00:00:00,0.0
364,246,0,2016-01-01 00:00:00,302.5
365,246,1,2016-01-01 00:00:00,180.13299999999995
366,246,3,2016-01-01 00:00:00,149.466
367,247,0,2016-01-01 00:00:00,123.5
368,247,1,2016-01-01 00:00:00,180.344
369,247,3,2016-01-01 00:00:00,99.6441
370,248,0,2016-01-01 00:00:00,37.27
371,248,1,2016-01-01 00:00:00,11.1484
372,248,3,2016-01-01 00:00:00,43.9606
373,249,0,2016-01-01 00:00:00,352.47
374,249,1,2016-01-01 00:00:00,261.9
375,249,3,2016-01-01 00:00:00,169.981
376,250,0,2016-01-01 00:00:00,174.49
377,250,1,2016-01-01 00:00:00,28.0996
378,250,3,2016-01-01 00:00:00,67.4063
379,251,0,2016-01-01 00:00:00,1.92
380,252,0,2016-01-01 00:00:00,1.33
381,252,1,2016-01-01 00:00:00,0.1055
382,253,0,2016-01-01 00:00:00,76.33
383,253,1,2016-01-01 00:00:00,57.5357
384,253,3,2016-01-01 00:00:00,32.2378
385,254,0,2016-01-01 00:00:00,115.44
386,254,1,2016-01-01 00:00:00,593.0459999999998
387,254,3,2016-01-01 00:00:00,175.843
388,255,0,2016-01-01 00:00:00,24.35
389,255,1,2016-01-01 00:00:00,13.3289
390,255,3,2016-01-01 00:00:00,5.8614
391,256,0,2016-01-01 00:00:00,7.15
392,256,1,2016-01-01 00:00:00,1.0199
393,257,0,2016-01-01 00:00:00,43.15
394,257,1,2016-01-01 00:00:00,45.3322
395,258,0,2016-01-01 00:00:00,55.66
396,258,1,2016-01-01 00:00:00,0.0
397,259,0,2016-01-01 00:00:00,169.1
398,259,1,2016-01-01 00:00:00,0.0
399,260,0,2016-01-01 00:00:00,199.75
400,260,1,2016-01-01 00:00:00,132.128
401,260,3,2016-01-01 00:00:00,79.1292
402,261,0,2016-01-01 00:00:00,76.28
403,262,0,2016-01-01 00:00:00,16.84
404,263,0,2016-01-01 00:00:00,69.66
405,263,1,2016-01-01 00:00:00,137.05200000000002
406,263,3,2016-01-01 00:00:00,0.0
407,264,0,2016-01-01 00:00:00,91.85
408,264,1,2016-01-01 00:00:00,0.0
409,264,3,2016-01-01 00:00:00,0.0
410,265,0,2016-01-01 00:00:00,115.05
411,265,1,2016-01-01 00:00:00,17.6546
412,266,0,2016-01-01 00:00:00,26.26
413,267,0,2016-01-01 00:00:00,73.89
414,267,1,2016-01-01 00:00:00,7.8426
415,268,0,2016-01-01 00:00:00,49.34
416,268,1,2016-01-01 00:00:00,0.1055
417,269,0,2016-01-01 00:00:00,145.74
418,270,0,2016-01-01 00:00:00,12.27
419,271,0,2016-01-01 00:00:00,54.94
420,271,1,2016-01-01 00:00:00,5.3104
421,272,0,2016-01-01 00:00:00,15.84
422,273,0,2016-01-01 00:00:00,324.12
423,273,1,2016-01-01 00:00:00,167.015
424,274,0,2016-01-01 00:00:00,12.19
425,275,0,2016-01-01 00:00:00,88.1
426,276,0,2016-01-01 00:00:00,115.74
427,277,0,2016-01-01 00:00:00,74.52
428,277,1,2016-01-01 00:00:00,27.4666
429,278,0,2016-01-01 00:00:00,114.03
430,279,0,2016-01-01 00:00:00,37.24
431,279,1,2016-01-01 00:00:00,1.5474
432,279,3,2016-01-01 00:00:00,0.0
433,280,0,2016-01-01 00:00:00,17.26
434,281,0,2016-01-01 00:00:00,37.84
435,281,1,2016-01-01 00:00:00,46.1762
436,282,0,2016-01-01 00:00:00,12.04
437,282,1,2016-01-01 00:00:00,0.0352
438,283,0,2016-01-01 00:00:00,46.88
439,284,0,2016-01-01 00:00:00,130.79
440,284,1,2016-01-01 00:00:00,22.4375
441,284,3,2016-01-01 00:00:00,0.0
442,285,0,2016-01-01 00:00:00,177.27
443,285,1,2016-01-01 00:00:00,186.112
444,286,0,2016-01-01 00:00:00,25.18
445,286,1,2016-01-01 00:00:00,55.7421
446,287,0,2016-01-01 00:00:00,24.38
447,287,1,2016-01-01 00:00:00,2.5673
448,287,3,2016-01-01 00:00:00,0.0
449,288,0,2016-01-01 00:00:00,24.74
450,289,0,2016-01-01 00:00:00,8.1
451,290,0,2016-01-01 00:00:00,25.92
452,290,1,2016-01-01 00:00:00,0.0703
453,291,0,2016-01-01 00:00:00,125.88
454,292,0,2016-01-01 00:00:00,136.8
455,293,0,2016-01-01 00:00:00,624.62
456,294,0,2016-01-01 00:00:00,59.29
457,295,0,2016-01-01 00:00:00,27.7
458,296,0,2016-01-01 00:00:00,37.04
459,297,0,2016-01-01 00:00:00,71.14
460,298,0,2016-01-01 00:00:00,17.04
461,301,0,2016-01-01 00:00:00,47.92
462,302,0,2016-01-01 00:00:00,29.53
463,303,0,2016-01-01 00:00:00,15.86
464,304,0,2016-01-01 00:00:00,0.17
465,305,0,2016-01-01 00:00:00,36.37
466,306,0,2016-01-01 00:00:00,59.49
467,307,0,2016-01-01 00:00:00,14.12
468,308,0,2016-01-01 00:00:00,10.91
469,309,0,2016-01-01 00:00:00,1.6
470,310,0,2016-01-01 00:00:00,21.4
471,311,0,2016-01-01 00:00:00,33.33
472,312,0,2016-01-01 00:00:00,9.88
473,313,0,2016-01-01 00:00:00,107.44
474,314,0,2016-01-01 00:00:00,3.4
475,315,0,2016-01-01 00:00:00,17.06
476,316,0,2016-01-01 00:00:00,18.88
477,317,0,2016-01-01 00:00:00,18.26
478,318,0,2016-01-01 00:00:00,168.29
479,319,0,2016-01-01 00:00:00,20.25
480,320,0,2016-01-01 00:00:00,109.04
481,321,0,2016-01-01 00:00:00,23.67
482,322,0,2016-01-01 00:00:00,25.19
483,323,0,2016-01-01 00:00:00,366.0
484,324,0,2016-01-01 00:00:00,15.93
485,325,0,2016-01-01 00:00:00,31.66
486,326,0,2016-01-01 00:00:00,36.63
487,327,0,2016-01-01 00:00:00,128.1
488,328,0,2016-01-01 00:00:00,22.45
489,329,0,2016-01-01 00:00:00,1.04
490,330,0,2016-01-01 00:00:00,57.32
491,331,0,2016-01-01 00:00:00,449.42
492,332,0,2016-01-01 00:00:00,343.99
493,333,0,2016-01-01 00:00:00,41.6
494,334,0,2016-01-01 00:00:00,33.92
495,335,0,2016-01-01 00:00:00,386.11
496,336,0,2016-01-01 00:00:00,14.27
497,337,0,2016-01-01 00:00:00,103.97
498,338,0,2016-01-01 00:00:00,103.42
499,339,0,2016-01-01 00:00:00,14.41
500,340,0,2016-01-01 00:00:00,9.39
501,341,0,2016-01-01 00:00:00,134.98
502,342,0,2016-01-01 00:00:00,15.64
503,343,0,2016-01-01 00:00:00,19.9
504,344,0,2016-01-01 00:00:00,82.7
505,345,0,2016-01-01 00:00:00,1.84
506,346,0,2016-01-01 00:00:00,34.01
507,347,0,2016-01-01 00:00:00,92.58
508,348,0,2016-01-01 00:00:00,15.17
509,349,0,2016-01-01 00:00:00,85.08
510,350,0,2016-01-01 00:00:00,136.45
511,351,0,2016-01-01 00:00:00,34.26
512,352,0,2016-01-01 00:00:00,214.26
513,353,0,2016-01-01 00:00:00,96.83
514,354,0,2016-01-01 00:00:00,26.87
515,355,0,2016-01-01 00:00:00,150.58
516,356,0,2016-01-01 00:00:00,1.16
517,357,0,2016-01-01 00:00:00,0.8
518,358,0,2016-01-01 00:00:00,54.06
519,359,0,2016-01-01 00:00:00,4.01
520,360,0,2016-01-01 00:00:00,46.07
521,361,0,2016-01-01 00:00:00,21.85
522,362,0,2016-01-01 00:00:00,6.56
523,363,0,2016-01-01 00:00:00,32.05
524,364,0,2016-01-01 00:00:00,112.74
525,365,0,2016-01-01 00:00:00,1139.52
526,366,0,2016-01-01 00:00:00,17.93
527,367,0,2016-01-01 00:00:00,48.66
528,368,0,2016-01-01 00:00:00,39.51
529,369,0,2016-01-01 00:00:00,13.04
530,370,0,2016-01-01 00:00:00,16.97
531,371,0,2016-01-01 00:00:00,3.89
532,372,0,2016-01-01 00:00:00,30.73
533,373,0,2016-01-01 00:00:00,73.65
534,374,0,2016-01-01 00:00:00,232.36
535,375,0,2016-01-01 00:00:00,1701.7
536,376,0,2016-01-01 00:00:00,675.84
537,377,0,2016-01-01 00:00:00,7.55
538,378,0,2016-01-01 00:00:00,32.92
539,379,0,2016-01-01 00:00:00,8.72
540,380,0,2016-01-01 00:00:00,57.68
541,381,0,2016-01-01 00:00:00,8.66
542,382,0,2016-01-01 00:00:00,46.19
543,383,0,2016-01-01 00:00:00,19.41
544,384,0,2016-01-01 00:00:00,16.85
545,385,0,2016-01-01 00:00:00,21.98
546,386,0,2016-01-01 00:00:00,43.7
547,387,0,2016-01-01 00:00:00,76.47
548,388,0,2016-01-01 00:00:00,35.35
549,389,0,2016-01-01 00:00:00,66.61
550,390,0,2016-01-01 00:00:00,56.84
551,391,0,2016-01-01 00:00:00,66.82
552,392,0,2016-01-01 00:00:00,57.21
553,393,0,2016-01-01 00:00:00,24.37
554,394,0,2016-01-01 00:00:00,17.64
555,395,0,2016-01-01 00:00:00,14.15
556,396,0,2016-01-01 00:00:00,24.72
557,397,0,2016-01-01 00:00:00,50.78
558,398,0,2016-01-01 00:00:00,47.09
559,399,0,2016-01-01 00:00:00,73.41
560,400,0,2016-01-01 00:00:00,22.23
561,401,0,2016-01-01 00:00:00,20.42
562,402,0,2016-01-01 00:00:00,5.33
563,404,0,2016-01-01 00:00:00,152.01
564,405,0,2016-01-01 00:00:00,53.43
565,406,0,2016-01-01 00:00:00,12.72
566,407,0,2016-01-01 00:00:00,567.13
567,408,0,2016-01-01 00:00:00,9.33
568,409,0,2016-01-01 00:00:00,114.5
569,410,0,2016-01-01 00:00:00,41.75
570,411,0,2016-01-01 00:00:00,12.0
571,412,0,2016-01-01 00:00:00,47.11
572,413,0,2016-01-01 00:00:00,7.02
573,414,0,2016-01-01 00:00:00,30.12
574,415,0,2016-01-01 00:00:00,17.25
575,416,0,2016-01-01 00:00:00,10.62
576,417,0,2016-01-01 00:00:00,86.71
577,418,0,2016-01-01 00:00:00,53.52
578,419,0,2016-01-01 00:00:00,89.36
579,420,0,2016-01-01 00:00:00,270.63
580,421,0,2016-01-01 00:00:00,34.13
581,422,0,2016-01-01 00:00:00,4.98
582,423,0,2016-01-01 00:00:00,1.96
583,424,0,2016-01-01 00:00:00,14.84
584,425,0,2016-01-01 00:00:00,117.54
585,426,0,2016-01-01 00:00:00,80.15
586,427,0,2016-01-01 00:00:00,18.21
587,428,0,2016-01-01 00:00:00,3.69
588,429,0,2016-01-01 00:00:00,14.3
589,430,0,2016-01-01 00:00:00,35.82
590,431,0,2016-01-01 00:00:00,12.32
591,432,0,2016-01-01 00:00:00,217.04
592,433,0,2016-01-01 00:00:00,68.34
593,434,0,2016-01-01 00:00:00,4.15
594,435,0,2016-01-01 00:00:00,41.56
595,436,0,2016-01-01 00:00:00,12.31
596,437,0,2016-01-01 00:00:00,107.15
597,438,0,2016-01-01 00:00:00,87.0
598,439,0,2016-01-01 00:00:00,55.93
599,440,0,2016-01-01 00:00:00,53.19
